HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
3I7SHAD36WLKCKLCB78PQDQXPJZ7MO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:58 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:58 PDT 2022,,,3EWIJTFFVZWA55R9ZC4ZNA6PYUHE0A,AMYFWU1J3LLDB,Approved,Thu May 19 08:07:56 PDT 2022,Thu May 19 08:09:50 PDT 2022,Sun May 22 08:09:50 PDT 2022,Thu May 19 08:11:47 PDT 2022,,,114,100% (23/23),100% (23/23),100% (23/23),source,TV,,Very Positive,,
3I7SHAD36WLKCKLCB78PQDQXPJZM73,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:00 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:00 PDT 2022,,,3HRMW88U1HF8HTJMGASI0IBY7W7M06,A12GM87Y4GJ4ZP,Approved,Thu May 19 08:06:18 PDT 2022,Thu May 19 08:29:23 PDT 2022,Sun May 22 08:29:23 PDT 2022,Thu May 19 08:44:47 PDT 2022,,,1385,100% (11/11),100% (11/11),100% (11/11),older,phone,,Neutral,,
3ICOHX7EOM08ILTF9AZXYQB1832E06,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:56 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:56 PDT 2022,,,34T446B1CB3V877V3LY4XM6MDI3C0E,AOYOTGAGF02CH,Approved,Thu May 19 08:06:42 PDT 2022,Thu May 19 08:07:45 PDT 2022,Sun May 22 08:07:45 PDT 2022,Thu May 19 08:08:35 PDT 2022,,,63,100% (27/27),100% (27/27),100% (27/27),loud,sounds,,Very Positive,,
3IH9TRB0GLOK5FGJ1CTOXAS35OF1I5,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:52 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:52 PDT 2022,,,3OUYGIZWRINE2WGZ8QKAHM5TC1J0PH,A36WGC00R5TWWB,Approved,Thu May 19 08:07:58 PDT 2022,Thu May 19 08:08:03 PDT 2022,Sun May 22 08:08:03 PDT 2022,Thu May 19 08:08:36 PDT 2022,,,5,100% (10/10),100% (10/10),100% (10/10),so easy,dialogue,,Positive,,
3IH9TRB0GLOK5FGJ1CTOXAS35OFI1M,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:13 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:13 PDT 2022,,,3WQ3B2KGEJ5C5R07L46907JE0PAB1A,A3445PSI0T6TDU,Approved,Thu May 19 08:07:51 PDT 2022,Thu May 19 08:08:22 PDT 2022,Sun May 22 08:08:22 PDT 2022,Thu May 19 08:09:12 PDT 2022,,,31,100% (7/7),100% (7/7),100% (7/7),good,read,,Very Positive,,
3IHWR4LC8N22GF040X23CKFBJUL8IW,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,36TFCYNS4FZUM5OMSP1CHRQD0HTHXN,A2OVOWDTK4SW91,Approved,Thu May 19 08:06:50 PDT 2022,Thu May 19 08:06:54 PDT 2022,Sun May 22 08:06:54 PDT 2022,Thu May 19 08:07:51 PDT 2022,,,4,100% (26/26),100% (26/26),100% (26/26),second,pair,,Positive,,
3IHWR4LC8N22GF040X23CKFBJULI86,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:15 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:15 PDT 2022,,,3VHP9MDGRY9M5BML63HP0TTQJKSFCL,A2B3VXX6G3GERF,Approved,Thu May 19 08:07:18 PDT 2022,Thu May 19 08:12:28 PDT 2022,Sun May 22 08:12:28 PDT 2022,Thu May 19 08:44:47 PDT 2022,,,310,100% (16/16),100% (16/16),100% (16/16),nice,transmitter,,Neutral,,
3IJ95K7NE719NVHDGBRJ95SQTCSGN0,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:55 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:55 PDT 2022,,,3NPFYT4IZNTGM9TB8JJUWRECLHGXG4,A1D9PO52V3EEAA,Approved,Thu May 19 08:07:30 PDT 2022,Thu May 19 08:08:37 PDT 2022,Sun May 22 08:08:37 PDT 2022,Thu May 19 08:09:27 PDT 2022,,,67,100% (10/10),100% (10/10),100% (10/10),sound,quality,,Very Positive,,
3IJ95K7NE719NVHDGBRJ95SQTCSNG7,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:14 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:14 PDT 2022,,,3P529IW9K9AF8FGRJGAO3CJDDT6FL1,A34DIKYKLRRSIT,Approved,Thu May 19 08:07:27 PDT 2022,Thu May 19 08:07:36 PDT 2022,Sun May 22 08:07:36 PDT 2022,Thu May 19 08:08:09 PDT 2022,,,9,100% (14/14),100% (14/14),100% (14/14),easily,covers,,Positive,,
3IKDQS3DROP4SIQHH9I8E6BU9L6CI6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:10 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:10 PDT 2022,,,3M1CVSFP6BUV3LFW05WS6X7GQJGAQ8,A1QPJSSE3H7FR9,Approved,Thu May 19 08:07:04 PDT 2022,Thu May 19 08:09:35 PDT 2022,Sun May 22 08:09:35 PDT 2022,Thu May 19 08:11:47 PDT 2022,,,151,100% (13/13),100% (13/13),100% (13/13),unknown,time,,Negative,,
3IKDQS3DROP4SIQHH9I8E6BU9L6ICC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:16 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:16 PDT 2022,,,3OE22WJIGTDFIUTU6ADJ6YJAXM8UQ4,AOYOTGAGF02CH,Approved,Thu May 19 08:07:24 PDT 2022,Thu May 19 08:12:55 PDT 2022,Sun May 22 08:12:55 PDT 2022,Thu May 19 08:44:47 PDT 2022,,,331,100% (27/27),100% (27/27),100% (27/27),long,use,,Very Positive,,
3IKMEYR0M6KI0VO3KJEEF9HLPYI2KY,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:04 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:04 PDT 2022,,,31T4R4OBO359QI7FOKJDC1G9LW9C7E,A1FNNL4YJGBU8U,Approved,Thu May 19 08:06:50 PDT 2022,Thu May 19 08:07:48 PDT 2022,Sun May 22 08:07:48 PDT 2022,Thu May 19 08:08:36 PDT 2022,,,58,100% (40/40),100% (40/40),100% (40/40),Easy,,,Positive,,
3IKMEYR0M6KI0VO3KJEEF9HLPYIK2G,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:06 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:06 PDT 2022,,,35K3O9HUAM21296Z2UNKQHTT4W6EFE,A1TYQG653YL7M8,Approved,Thu May 19 08:08:04 PDT 2022,Thu May 19 08:08:12 PDT 2022,Sun May 22 08:08:12 PDT 2022,Thu May 19 08:08:54 PDT 2022,,,8,100% (31/31),100% (31/31),100% (31/31),fine,wheel,,Very Positive,,
3INZSNUD9AFLM93SDB76LJU9BVV9DK,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:59 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:59 PDT 2022,,,3TVRFO09GV4W817CJAGA9JJKHY2XLA,AQIP3DSYXEXX5,Approved,Thu May 19 08:07:33 PDT 2022,Thu May 19 08:10:18 PDT 2022,Sun May 22 08:10:18 PDT 2022,Thu May 19 08:11:47 PDT 2022,,,165,100% (29/29),100% (29/29),100% (29/29),advanced,technology,,Positive,,
3INZSNUD9AFLM93SDB76LJU9BVVD9O,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:23 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:23 PDT 2022,,,39GHHAVOMQGZF9V2WE2SWT9UKESJ4F,A3LI8RAFCIUYJ3,Approved,Thu May 19 08:07:49 PDT 2022,Thu May 19 08:08:05 PDT 2022,Sun May 22 08:08:05 PDT 2022,Thu May 19 08:08:54 PDT 2022,,,16,100% (2/2),100% (2/2),100% (2/2),n't great,base,,Positive,,
3IQ9O0AYXGOLEZSS3VDY3GBYX75TI5,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,352YTHGRO623O30C8EZ7KGTF7MO4HV,A2KWEVSI7P1RGQ,Approved,Thu May 19 08:05:53 PDT 2022,Thu May 19 08:12:58 PDT 2022,Sun May 22 08:12:58 PDT 2022,Thu May 19 08:44:47 PDT 2022,,,425,100% (9/9),100% (9/9),100% (9/9),new,kitten,,Neutral,,
3IQ9O0AYXGOLEZSS3VDY3GBYX76ITV,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:24 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:24 PDT 2022,,,3LRKMWOKBG6FCALJAMMQR80MJYA2ZO,A16P18IBAPAUK9,Approved,Thu May 19 08:07:47 PDT 2022,Thu May 19 08:14:05 PDT 2022,Sun May 22 08:14:05 PDT 2022,Thu May 19 08:44:47 PDT 2022,,,378,100% (18/18),100% (18/18),100% (18/18),comfortable,quality,,Very Positive,,
3IV1AEQ4E12YBQKAIFN3OLUBW9A8J8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:45 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:45 PDT 2022,,,333U7HK6IK4CF5EVPP3LZX30XRLJDS,A3FBMSTRV6ALIP,Approved,Thu May 19 08:06:13 PDT 2022,Thu May 19 08:20:59 PDT 2022,Sun May 22 08:20:59 PDT 2022,Thu May 19 08:44:48 PDT 2022,,,886,100% (24/24),100% (24/24),100% (24/24),easy,headphones,,Positive,,
3IVEC1GSMZOG0Q0PJUEO9B73I341JH,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:52 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:52 PDT 2022,,,3N1FSUEFLGPMCNVAMIGHTVEHFUVD4V,A2EE9G0LNC0AGM,Approved,Thu May 19 08:07:20 PDT 2022,Thu May 19 08:14:21 PDT 2022,Sun May 22 08:14:21 PDT 2022,Thu May 19 08:44:48 PDT 2022,,,421,100% (23/23),100% (23/23),100% (23/23),loud,TV,,Neutral,,
3IVKZBIBKAYK344T8DQNTZEXVBDHSC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:10 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:10 PDT 2022,,,32N49TQG3R7N8TBDM4Q2CK6O7BVVAN,AOYOTGAGF02CH,Approved,Thu May 19 08:07:38 PDT 2022,Thu May 19 08:14:14 PDT 2022,Sun May 22 08:14:14 PDT 2022,Thu May 19 08:44:48 PDT 2022,,,396,100% (27/27),100% (27/27),100% (27/27),Finally,husband,,Neutral,,
3IVKZBIBKAYK344T8DQNTZEXVBDSHN,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:18 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:18 PDT 2022,,,3TVSS0C0ECP52EARIEMFTRFU29IWTJ,A16P18IBAPAUK9,Approved,Thu May 19 08:08:44 PDT 2022,Thu May 19 08:15:08 PDT 2022,Sun May 22 08:15:08 PDT 2022,Thu May 19 08:44:48 PDT 2022,,,384,100% (18/18),100% (18/18),100% (18/18),them.>>>>>>>>>>Fantastic,headphones,,Positive,,
3IWA71V4US5C2W6B6456VG6Z1CZ6X8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:51 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:51 PDT 2022,,,33F859I56H2N92LLNT9USUZLHE5BH8,A2WZ22WG3UEH87,Approved,Thu May 19 08:06:29 PDT 2022,Thu May 19 08:07:18 PDT 2022,Sun May 22 08:07:18 PDT 2022,Thu May 19 08:07:51 PDT 2022,,,49,100% (22/22),100% (22/22),100% (22/22),high,quality,,Positive,,
3IWA71V4US5C2W6B6456VG6Z1CZX6Z,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:23 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:23 PDT 2022,,,3VZLGYJEYWZGDQOGYB7JHYUIW7AZXV,A349F3OTO64RQ7,Approved,Thu May 19 08:07:36 PDT 2022,Thu May 19 08:07:43 PDT 2022,Sun May 22 08:07:43 PDT 2022,Thu May 19 08:08:10 PDT 2022,,,7,100% (17/17),100% (17/17),100% (17/17),Good,enougj,,Very Positive,,
3IYI9285X2P0NTANZR38Q7QUM0VCJI,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:10 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:10 PDT 2022,,,3GNCZX450TCA39EH0SH36SH6LNUPAW,A3D8WEHC3FJ5UA,Approved,Thu May 19 08:06:50 PDT 2022,Thu May 19 08:10:01 PDT 2022,Sun May 22 08:10:01 PDT 2022,Thu May 19 08:11:47 PDT 2022,,,191,100% (23/23),100% (23/23),100% (23/23),static,storms,,Neutral,,
3IYI9285X2P0NTANZR38Q7QUM0VJCP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:55 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:55 PDT 2022,,,3WETL7AQW4X6QEXD7YTFLEYJOD153U,A1FNNL4YJGBU8U,Approved,Thu May 19 08:06:20 PDT 2022,Thu May 19 08:07:38 PDT 2022,Sun May 22 08:07:38 PDT 2022,Thu May 19 08:08:10 PDT 2022,,,78,100% (40/40),100% (40/40),100% (40/40),completely different,schedules,,Neutral,,
3IZVJEBJ7K917R6Q7MTRS1MA9CWZ6X,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,3DEL4X4ELHAG80EB2P503RLGQD6YX3,A34DIKYKLRRSIT,Approved,Thu May 19 08:08:09 PDT 2022,Thu May 19 08:08:19 PDT 2022,Sun May 22 08:08:19 PDT 2022,Thu May 19 08:09:12 PDT 2022,,,10,100% (14/14),100% (14/14),100% (14/14),specifically,pair,,Positive,,
3IZVJEBJ7K917R6Q7MTRS1MA9CX6Z5,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:51 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:51 PDT 2022,,,3LWJHTCVCNBQZCW4BLIKKYI7NZTQF1,A3D8WEHC3FJ5UA,Approved,Thu May 19 08:07:23 PDT 2022,Thu May 19 08:11:39 PDT 2022,Sun May 22 08:11:39 PDT 2022,Thu May 19 08:11:54 PDT 2022,,,256,100% (23/23),100% (23/23),100% (23/23),second,pair,,Neutral,,
3J06WJ78IX95DXGH7XCWJNPD2UHVVK,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,32Z9ZLUT1W97SWAURYEGYEZKODPHOJ,A37ZR8V1I1DJSZ,Approved,Thu May 19 08:08:45 PDT 2022,Thu May 19 08:17:47 PDT 2022,Sun May 22 08:17:47 PDT 2022,Thu May 19 08:44:48 PDT 2022,,,542,100% (7/7),100% (7/7),100% (7/7),wireless,headphones,,Very Positive,,
3J5XXLQDIW0L1OEYNN6Q0SXUBAP3VW,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:39 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:39 PDT 2022,,,3VW6495TLUP5854L7LR2M5SPSIZYY6,A2KWEVSI7P1RGQ,Approved,Thu May 19 08:05:49 PDT 2022,Thu May 19 08:12:19 PDT 2022,Sun May 22 08:12:19 PDT 2022,Thu May 19 08:44:48 PDT 2022,,,390,100% (9/9),100% (9/9),100% (9/9),50',Range,,Very Positive,,
3J5XXLQDIW0L1OEYNN6Q0SXUBAPV3O,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:17 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:17 PDT 2022,,,3XIQGXAUMNXXTGIAFGF0QE1JMEX7XB,A1FNNL4YJGBU8U,Approved,Thu May 19 08:07:08 PDT 2022,Thu May 19 08:08:11 PDT 2022,Sun May 22 08:08:11 PDT 2022,Thu May 19 08:08:54 PDT 2022,,,63,100% (40/40),100% (40/40),100% (40/40),weak,response,,Very Negative,,
3J6BHNX0VJHEPHDW62CY7XKJ0T9KN7,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:14 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:14 PDT 2022,,,3DUZQ9U6SXDR8PX734CTXK0UTH2VSJ,A3JATAKL89S1WV,Approved,Thu May 19 08:07:54 PDT 2022,Thu May 19 08:09:34 PDT 2022,Sun May 22 08:09:34 PDT 2022,Thu May 19 08:11:48 PDT 2022,,,100,100% (4/4),100% (4/4),100% (4/4),clear,sound,,Very Positive,,
3J6BHNX0VJHEPHDW62CY7XKJ0T9NKA,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:15 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:15 PDT 2022,,,3BF51CHDT6ZMPFIBPDC58D32QA90HC,A1TYQG653YL7M8,Approved,Thu May 19 08:07:54 PDT 2022,Thu May 19 08:07:58 PDT 2022,Sun May 22 08:07:58 PDT 2022,Thu May 19 08:08:54 PDT 2022,,,4,100% (31/31),100% (31/31),100% (31/31),faulty,charging,,,,
3J94SKDELSE2LM1GALUP93P7PZCD5X,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:21 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:21 PDT 2022,,,3Y9N9SS8L901URC6M4BYJQMB1UZD3A,A3FBMSTRV6ALIP,Approved,Thu May 19 09:08:11 PDT 2022,Thu May 19 09:44:31 PDT 2022,Sun May 22 09:44:31 PDT 2022,Thu May 19 16:57:29 PDT 2022,,,2180,100% (24/24),100% (24/24),100% (24/24),higher,volume,,Very Positive,,
3J9L0X0VEPBKVF3JU6CWD7JUIB0W9F,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:49 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:49 PDT 2022,,,3RRCEFRB7X1TXQXQ8MPBY5QHC9JB4M,AS0K3B3JQBADE,Approved,Thu May 19 08:06:15 PDT 2022,Thu May 19 08:09:03 PDT 2022,Sun May 22 08:09:03 PDT 2022,Thu May 19 08:09:27 PDT 2022,,,168,100% (31/31),100% (31/31),100% (31/31),sound,quality,,Very Positive,,
3J9L0X0VEPBKVF3JU6CWD7JUIB19WT,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:07 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:07 PDT 2022,,,3WOKGM4L7C5WHW4YTQ7VSM032WN0O0,AK1UUEFBWED39,Approved,Thu May 19 08:08:12 PDT 2022,Thu May 19 08:08:40 PDT 2022,Sun May 22 08:08:40 PDT 2022,Thu May 19 08:09:27 PDT 2022,,,28,100% (5/5),100% (5/5),100% (5/5),new,position,,Neutral,,
3JGHED38FNGK61AQUAW0K8D4YTD7YE,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:03 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:03 PDT 2022,,,3MX2NQ3YCKJI6C4RRN03SUNNV82X5M,A2OP2ZANIM5ZV,Approved,Thu May 19 08:07:26 PDT 2022,Thu May 19 08:07:33 PDT 2022,Sun May 22 08:07:33 PDT 2022,Thu May 19 08:08:10 PDT 2022,,,7,100% (20/20),100% (20/20),100% (20/20),better,mid,,Positive,,
