HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
391FPZIE5MB0IHWXXILN80WLG8XUH4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:41 PDT 2022,,,3DHE4R9OC70FLTQEKUY161KG87AG25,A1SLASX6PGAY8V,Approved,Thu May 19 07:35:06 PDT 2022,Thu May 19 07:35:54 PDT 2022,Sun May 22 07:35:54 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,48,100% (3/3),100% (3/3),100% (3/3),best,investments,,Very Positive,,
3I6NF2WGJQL5X6B7CBVXFOS42RRG59,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:41 PDT 2022,,,31Q0U3WYD04P3FXH8NUTV5XIHYD71C,A2F6QNK2I065OK,Approved,Thu May 19 07:35:12 PDT 2022,Thu May 19 07:35:22 PDT 2022,Sun May 22 07:35:22 PDT 2022,Thu May 19 07:56:04 PDT 2022,,,10,100% (3/3),100% (3/3),100% (3/3),long,time,,Positive,,
3VMHWJRYI558LPZM7X8APMJCUB1XF1,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:42 PDT 2022,,,32M8BPYGA4BJWE4G9XJTTHRXX37GIG,A2FAA1LR6UERGL,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:35:43 PDT 2022,Sun May 22 07:35:43 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,16,100% (1/1),100% (1/1),100% (1/1),hearing,aids,,Negative,,
34KYK9TV31XACR178LGR7OBZ0Y7SB6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:42 PDT 2022,,,3C44YUNSICE81GHTK285WTPC6PMDPF,A36CMQ8MXQ4G0V,Approved,Thu May 19 07:35:12 PDT 2022,Thu May 19 07:35:50 PDT 2022,Sun May 22 07:35:50 PDT 2022,Thu May 19 07:55:58 PDT 2022,,,38,100% (10/10),100% (10/10),100% (10/10),Wonderful,product,,Very Positive,,
3Y3N5A7N5QY3R4HDYGYP3QAUTI7MY3,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:42 PDT 2022,,,3UNH76FOC3U5EOF7OI3RSA5IJ8GYMB,A1FLTFXM10UYI5,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:37:25 PDT 2022,Sun May 22 07:37:25 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,131,100% (2/2),100% (2/2),100% (2/2),rechargeable,batteries,,Positive,,
3D1TUISJXSP0EC7H30388CX0GLCUIX,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:42 PDT 2022,,,3IFS6Q0HJT8MMJD74XDAIVA0LE1IS2,A260RVA65FR2IB,Approved,Thu May 19 07:35:11 PDT 2022,Thu May 19 07:57:34 PDT 2022,Sun May 22 07:57:34 PDT 2022,Thu May 19 08:06:32 PDT 2022,,,1343,100% (8/8),100% (8/8),100% (8/8),Expensive,item,,Positive,,
375VMB7D5T8EXAWVH5DJYCTCULHDI6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:31 PDT 2022,,,37C0GNLMHQS0RAZO569WQTYVBKWD69,AG0SJW5KHJ0G5,Approved,Thu May 19 07:34:55 PDT 2022,Thu May 19 07:35:03 PDT 2022,Sun May 22 07:35:03 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,8,100% (1/1),100% (1/1),100% (1/1),long,range,,Neutral,,
3GONHBMNI5N3WURIU208HXJWZCBMZU,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:31 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:43 PDT 2022,,,34J10VATJQNA93YUCTO5NVVZ3QGIQD,ASQJ6C3QJRLBH,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:36:48 PDT 2022,Sun May 22 07:36:48 PDT 2022,Thu May 19 07:56:03 PDT 2022,,,93,100% (3/3),100% (3/3),100% (3/3),wireless,capacity,,Positive,,
3Q7TKIAPP3ZGNB4128AWQSL4BPBLDS,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:44 PDT 2022,,,30ZX6P7VFJKPCVGFS0J43ECW0ZRJ2C,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:31 PDT 2022,Thu May 19 07:42:43 PDT 2022,Sun May 22 07:42:43 PDT 2022,Thu May 19 07:56:07 PDT 2022,,,432,100% (22/22),100% (22/22),100% (22/22),clear,quality,,Very Positive,,
3G4VVJO6Q95ES2P9MHPQBMPE089PK7,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:44 PDT 2022,,,39U1BHVTDWG8BG838UBDOU4X4FI3TC,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:37:49 PDT 2022,Sun May 22 07:37:49 PDT 2022,Thu May 19 07:56:03 PDT 2022,,,154,100% (26/26),100% (26/26),100% (26/26),comfy,headphones,,Neutral,,
3LN50BUKQ50PC87R7H1RQM2TP8EPLA,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:44 PDT 2022,,,3TMFV4NEPJ3M4UI3FGBK2VJ7OVS8WZ,A1UJYSF3WWTNCE,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:35:50 PDT 2022,Sun May 22 07:35:50 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,23,100% (1/1),100% (1/1),100% (1/1),diggity,headphones,,Neutral,,
3AJA9FLWTMNBVUAR8B89MCWX6YXIFM,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:44 PDT 2022,,,3VELCLL3GV82I8CNQ6S5JXAZFMW1FA,A3R9G09MWQW6OY,Approved,Thu May 19 07:35:19 PDT 2022,Thu May 19 07:44:18 PDT 2022,Sun May 22 07:44:18 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,539,100% (10/10),100% (10/10),100% (10/10),late,TV,,Positive,,
3VCK0Q0PPF3CCR6S292GOD5AMV2N03,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:45 PDT 2022,,,3TE22NPXPM19CRCHT7FOQRKB2GX442,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:26 PDT 2022,Thu May 19 07:41:52 PDT 2022,Sun May 22 07:41:52 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,386,100% (22/22),100% (22/22),100% (22/22),great,charge,,Very Positive,,
362E9TQF3RFH9U6MJVER4XW97DXIGL,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:45 PDT 2022,,,3180JW2OTF1HBSZ2AJL21LF8K9IJ5D,A3A4JW5Q9FQ1OW,Approved,Thu May 19 07:35:25 PDT 2022,Thu May 19 07:39:38 PDT 2022,Sun May 22 07:39:38 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,253,100% (16/16),100% (16/16),100% (16/16),sound,quality,,Very Positive,,
3TRB893CTTZKKAPQ04AUD860TXMG7O,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:45 PDT 2022,,,3M68NM076SWUSKITN74GVIFZQLN6R8,A2B3VXX6G3GERF,Approved,Thu May 19 07:35:04 PDT 2022,Thu May 19 07:35:33 PDT 2022,Sun May 22 07:35:33 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,29,100% (16/16),100% (16/16),100% (16/16),crisp,highs,,Neutral,,
3R5LWXWHSAXEZPVHIHES77JOVQ1XG0,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:45 PDT 2022,,,3OS46CRSLQOMLRZAWR9QWF42BR06V1,A14FCJ9V19KSML,Approved,Thu May 19 07:35:07 PDT 2022,Thu May 19 08:08:35 PDT 2022,Sun May 22 08:08:35 PDT 2022,Thu May 19 08:09:59 PDT 2022,,,2008,100% (3/3),100% (3/3),100% (3/3),rumbling,lows,,Neutral,,
3A9LA2FRX23SZLQS2NWAS7VPAQEXHZ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:46 PDT 2022,,,3MTMREQS4670NIBICEVYYMP2EJSAW5,A3A4JW5Q9FQ1OW,Approved,Thu May 19 07:35:10 PDT 2022,Thu May 19 07:39:05 PDT 2022,Sun May 22 07:39:05 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,235,100% (16/16),100% (16/16),100% (16/16),comfortable,listening,,Positive,,
3UY4PIS8R1ACJGRAYS6G2IOKRN8N16,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:46 PDT 2022,,,3JPSL1DZ53OA0O24KD4B23CBL7OANE,A2P6PSD2CLROSO,Approved,Thu May 19 07:35:00 PDT 2022,Thu May 19 07:57:04 PDT 2022,Sun May 22 07:57:04 PDT 2022,Thu May 19 08:06:32 PDT 2022,,,1324,100% (16/16),100% (16/16),100% (16/16),n't as uniformly,band,,Positive,,
3GITHABAD8AJ8196HW6U71YPJTMN2N,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:46 PDT 2022,,,3FPRZHYEP9WNO8CSDPBSPCSI10Y3VS,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:18 PDT 2022,Thu May 19 07:37:29 PDT 2022,Sun May 22 07:37:29 PDT 2022,Thu May 19 07:56:03 PDT 2022,,,131,100% (26/26),100% (26/26),100% (26/26),rooms,quality,,Positive,,
34XASH8KM0B9IQPC7T26QZHIPD4PMC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:47 PDT 2022,,,324G5B4FBEXPWQCZC4QTH0E8C67709,A35DATA0SA1TME,Approved,Thu May 19 07:35:10 PDT 2022,Thu May 19 07:41:23 PDT 2022,Sun May 22 07:41:23 PDT 2022,Thu May 19 07:55:58 PDT 2022,,,373,100% (1/1),100% (1/1),100% (1/1),related,something,,Positive,,
30U1YOGZHKL3ROZRMH7X2EZZ3JJSDD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:47 PDT 2022,,,3KB8R4ZV1PW996QA3NRC7UNK2DNBG2,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:29 PDT 2022,Thu May 19 07:42:31 PDT 2022,Sun May 22 07:42:31 PDT 2022,Thu May 19 07:55:56 PDT 2022,,,422,100% (22/22),100% (22/22),100% (22/22),static,listening,,Neutral,,
3LCXHSGDM3V8JUDRICIH8WHK3VKSE6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:47 PDT 2022,,,3E13VNJ1NYKMSZEDREYQMUNRVEO1I1,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:24 PDT 2022,Thu May 19 07:41:47 PDT 2022,Sun May 22 07:41:47 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,383,100% (22/22),100% (22/22),100% (22/22),free,listening,,Positive,,
3P6ENY9P8JLV9Q1X31W9PX8AMDAIHK,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:47 PDT 2022,,,3VNL7UK1XQ83RSOWSPCFP3TU75NFTX,A3MHLQBHJ266G,Approved,Thu May 19 07:34:59 PDT 2022,Thu May 19 07:36:42 PDT 2022,Sun May 22 07:36:42 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,103,100% (18/18),100% (18/18),100% (18/18),slight,crackle,,Neutral,,
3T6SSHJU0PZV5LCH9JEUP99PMQPIID,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:32 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:48 PDT 2022,,,3HMIGG0U4WVQTZD3UHT8NS4NZ3S8YY,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:29 PDT 2022,Thu May 19 07:38:32 PDT 2022,Sun May 22 07:38:32 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,183,100% (26/26),100% (26/26),100% (26/26),great,charger,,Very Positive,,
3E9ZFLPWP8HSVG1C85EVSJW4A3TXIS,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:48 PDT 2022,,,3D4CH1LGELIQLDBD53DGGOSUEDKG9X,A2Z58PTI5RFDKK,Approved,Thu May 19 07:35:17 PDT 2022,Thu May 19 07:36:14 PDT 2022,Sun May 22 07:36:14 PDT 2022,Thu May 19 07:56:02 PDT 2022,,,57,100% (22/22),100% (22/22),100% (22/22),not unfair,review,,Neutral,,
307L9TDWK8H8TJ5PLWKZQB3HP7MN3Y,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:48 PDT 2022,,,36AHBNMV1212AU9UBP4O9KIOAUPDY9,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:23 PDT 2022,Thu May 19 07:37:42 PDT 2022,Sun May 22 07:37:42 PDT 2022,Thu May 19 07:55:56 PDT 2022,,,139,100% (26/26),100% (26/26),100% (26/26),comfortable,headset,,Neutral,,
3E22YV8GHBVF08ACJUH63E6IU3EPNC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:33 PDT 2022,,,3QY5DC2MX29IR53LSU2PUZFWQJUFUO,A3VEF4M5FIN7KH,Approved,Thu May 19 07:35:00 PDT 2022,Thu May 19 07:35:13 PDT 2022,Sun May 22 07:35:13 PDT 2022,Thu May 19 07:56:02 PDT 2022,,,13,100% (1/1),100% (1/1),100% (1/1),poor,quality,,Very Negative,,
3RKHNXPHH6LRK7X533OKLSCD8P1UK8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:48 PDT 2022,,,3YDGXNSEOAJAVSZJ5A51730G42T84D,A3EDVGLEXLUE5,Approved,Thu May 19 07:34:54 PDT 2022,Thu May 19 07:36:14 PDT 2022,Sun May 22 07:36:14 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,80,100% (4/4),100% (4/4),100% (4/4),wonderful,headphones,,Very Positive,,
37J05LC5B78ASLG1ZNYJAD8C706DJI,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:48 PDT 2022,,,3TR2532VI0JDUWZGF2V7TRT8G4TJ6T,A1X37D8U3I8SM,Approved,Thu May 19 07:35:28 PDT 2022,Thu May 19 07:35:39 PDT 2022,Sun May 22 07:35:39 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,11,100% (2/2),100% (2/2),100% (2/2),different,channels,,Positive,,
3PZDSVZ3KF6TBFOTLAPI0GVN37IN4J,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:49 PDT 2022,,,3ZV9H2YQQOW03XCX3ZGOBEBW8903W2,A2Z58PTI5RFDKK,Approved,Thu May 19 07:35:19 PDT 2022,Thu May 19 07:36:36 PDT 2022,Sun May 22 07:36:36 PDT 2022,Thu May 19 07:56:07 PDT 2022,,,77,100% (22/22),100% (22/22),100% (22/22),long,time,,Neutral,,
3VDI8GSXBPIOKOU9A920R82V4HSG8B,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:33 PDT 2022,,,3NKQQ8O399ULTLPP1O7Z6ZCBE6EDUB,A3HWV36FLA06FW,Approved,Thu May 19 07:35:22 PDT 2022,Thu May 19 07:35:32 PDT 2022,Sun May 22 07:35:32 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,10,100% (2/2),100% (2/2),100% (2/2),great,quality,,Positive,,
3HRWUH63R4RB7YSTZF8S581133DN5O,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:49 PDT 2022,,,3IXQG4FA24NUUW32PHL2FD1XY0SB9B,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:30 PDT 2022,Thu May 19 07:42:37 PDT 2022,Sun May 22 07:42:37 PDT 2022,Thu May 19 07:56:04 PDT 2022,,,427,100% (22/22),100% (22/22),100% (22/22),loud,husband,,Negative,,
3W3RSPVVH2G24DFNO30L0SPSXP6ULB,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:49 PDT 2022,,,30BUDKLTXOK90CDAWIAB452GF1ME5N,A2SWJ4HUKIWY7W,Approved,Thu May 19 07:35:51 PDT 2022,Thu May 19 07:36:53 PDT 2022,Sun May 22 07:36:53 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,62,100% (1/1),100% (1/1),100% (1/1),comfortable,volumes,,Neutral,,
3P4C70TRN16JZVES4YB4WDO1OHRLG2,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:50 PDT 2022,,,3R08VXYT7NKI4GDK5BJEOVNCDBLW7Z,A3GMO3ZK73LZ1W,Approved,Thu May 19 07:34:56 PDT 2022,Thu May 19 07:37:13 PDT 2022,Sun May 22 07:37:13 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,137,100% (1/1),100% (1/1),100% (1/1),Great,headphones,,Positive,,
3TKXBROM63ZR0WWNR1ZU1AOPZ5EIJP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:50 PDT 2022,,,3B2X28YI3747CD14RAIQV3AV8ZKB60,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:16 PDT 2022,Thu May 19 07:37:19 PDT 2022,Sun May 22 07:37:19 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,123,100% (26/26),100% (26/26),100% (26/26),clear,sound,,Positive,,
3HKIF5DF78MOYTDJF18ER4X6ONAG90,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:33 PDT 2022,,,3WJEQKOXAJR7MHVFFQ6D5WZ8I6J1AX,A1TYQG653YL7M8,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:35:37 PDT 2022,Sun May 22 07:35:37 PDT 2022,Thu May 19 07:56:04 PDT 2022,,,22,100% (31/31),100% (31/31),100% (31/31),Great,quality,,Neutral,,
