HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Answer.sentiment.label,Approve,Reject
3SZYX62S6QPM4D06J8R39BFB3UT75U,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,3D4CH1LGELIQLDBD53DGGOSUFNI9G9,A3IHS667I3J5UV,Approved,Wed May 25 13:42:47 PDT 2022,Wed May 25 13:43:06 PDT 2022,Sat May 28 13:43:06 PDT 2022,Wed May 25 13:51:32 PDT 2022,,,19,100% (5/5),100% (5/5),100% (5/5),little,hard,Neutral,,
3PGQRAZX1C96PZUIIDUBFZ90LDASYI,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3I02618YABVUIISF6XYU6TT0TZDPUI,A2MODMVVUIF4K0,Approved,Wed May 25 13:40:20 PDT 2022,Wed May 25 13:40:26 PDT 2022,Sat May 28 13:40:26 PDT 2022,Wed May 25 13:51:41 PDT 2022,,,6,100% (21/21),100% (21/21),100% (21/21),nice,Voice,Very Positive,,
34ZTTGSNK7D8QOPGG91IYZZWDTCHQJ,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:13 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:13 PDT 2022,,,3HHRAGRYXJUEDQSBTMQOLX1W6979OU,A3JQVOGVJ2OAAX,Approved,Wed May 25 13:39:26 PDT 2022,Wed May 25 13:41:06 PDT 2022,Sat May 28 13:41:06 PDT 2022,Wed May 25 13:42:55 PDT 2022,,,100,100% (23/23),100% (23/23),100% (23/23),easier,grip,Neutral,,
33Q5P9PUTZBQN8FRHD6UE1EK54SCZZ,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:12 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:12 PDT 2022,,,39DD6S19J0077QXZ36HRT99BHAQEZB,ATRRW34VN38IX,Approved,Wed May 25 13:39:43 PDT 2022,Wed May 25 13:40:09 PDT 2022,Sat May 28 13:40:09 PDT 2022,Wed May 25 13:42:53 PDT 2022,,,26,100% (3/3),100% (3/3),100% (3/3),excellant,reproduction,Positive,,
3SD15I2WECJ0MYZXMFYIO0HVUNJ362,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:31 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:31 PDT 2022,,,3NGI5ARFT4UE9L1H49OAVRO3I2GP1J,A35Z4FPJMP9VOW,Approved,Wed May 25 13:41:29 PDT 2022,Wed May 25 13:41:42 PDT 2022,Sat May 28 13:41:42 PDT 2022,Wed May 25 13:51:45 PDT 2022,,,13,100% (12/12),100% (12/12),100% (12/12),Connected,noise,Positive,,
3Q2T3FD0PXX2B1KP9V5ZDWEHKNXM3U,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,34S9DKFK7EEBW6070JIR5PUIP8NNYI,AHFTMT6HOWQFF,Approved,Wed May 25 13:40:14 PDT 2022,Wed May 25 13:40:38 PDT 2022,Sat May 28 13:40:38 PDT 2022,Wed May 25 13:51:32 PDT 2022,,,24,100% (36/36),100% (36/36),100% (36/36),excellent,sound,Negative,,
3RKHNXPHH6LRK7X533OKLSCD8VMUK5,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:17 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:17 PDT 2022,,,3Z9WI9EOZADO25PFT6MNRXIB5H5KHB,A3F4HFW1BAGQTX,Approved,Wed May 25 13:39:50 PDT 2022,Wed May 25 13:41:17 PDT 2022,Sat May 28 13:41:17 PDT 2022,Wed May 25 13:51:34 PDT 2022,,,87,100% (60/60),100% (60/60),100% (60/60),new,one,Positive,,
3UDTAB6HIGORNP2Y1ZJB6CAQHC709F,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3I2PTA7R34J1FYOICW9H0BACW41QKD,A25ZEIM3YKGWVL,Approved,Wed May 25 13:40:38 PDT 2022,Wed May 25 13:40:44 PDT 2022,Sat May 28 13:40:44 PDT 2022,Wed May 25 13:51:41 PDT 2022,,,6,100% (26/26),100% (26/26),100% (26/26),good,range,Positive,,
3W31J70BB2LVYDG5HC3KRMQ71VFKCL,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:12 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:12 PDT 2022,,,3LS2AMNW5QFK5P9XAO1A7SRLG9BQOX,A2D74QPANDB2I7,Approved,Wed May 25 13:40:43 PDT 2022,Wed May 25 13:40:55 PDT 2022,Sat May 28 13:40:55 PDT 2022,Wed May 25 13:51:20 PDT 2022,,,12,100% (26/26),100% (26/26),100% (26/26),constant,signals,Positive,,
3SZYX62S6QPM4D06J8R39BFB3UT57S,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,3N1FSUEFLGPMCNVAMIGHTVEHG3O4DY,A3M8POKV9BBRDR,Approved,Wed May 25 13:43:17 PDT 2022,Wed May 25 13:43:29 PDT 2022,Sat May 28 13:43:29 PDT 2022,Wed May 25 13:51:32 PDT 2022,,,12,100% (12/12),100% (12/12),100% (12/12),great,Headphones,Positive,,
338GLSUI5D00P8DNDN2NQE2KF2KFS8,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:17 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:17 PDT 2022,,,39GAF6DQW2PRE5YDQLX91JDL4QGV19,A3UBH7E0BEB23K,Approved,Wed May 25 13:40:09 PDT 2022,Wed May 25 13:40:21 PDT 2022,Sat May 28 13:40:21 PDT 2022,Wed May 25 13:42:50 PDT 2022,,,12,100% (11/11),100% (11/11),100% (11/11),different,model,Positive,,
3E22YV8GHBVF08ACJUH63E6IU9ZPN9,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:12 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:12 PDT 2022,,,3YJ6NA41JM5L42HLUYUGZRKPCJFJPG,A1NBAUGDQPVMHH,Approved,Wed May 25 13:39:28 PDT 2022,Wed May 25 13:41:46 PDT 2022,Sat May 28 13:41:46 PDT 2022,Wed May 25 13:50:28 PDT 2022,,,138,100% (32/32),100% (32/32),100% (32/32),clear,signals,Neutral,,
3RWSQDNYMJBRL381732OJFJ5QCQFFP,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:13 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:13 PDT 2022,,,3GNA64GUZPTYXF3F595BYMRUZE6Q5S,AI8E3ZLZ3FO6O,Approved,Wed May 25 13:40:28 PDT 2022,Wed May 25 13:41:09 PDT 2022,Sat May 28 13:41:09 PDT 2022,Wed May 25 13:51:20 PDT 2022,,,41,100% (66/66),100% (66/66),100% (66/66),great,buy,Neutral,,
3SU800BH9GHDVAV0G88HHEOM71EQUT,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3Q8GYXHFE0RU3ETW0R4GEH2DVZ65C3,A30F0PU2C1SRQW,Approved,Wed May 25 13:40:35 PDT 2022,Wed May 25 13:40:42 PDT 2022,Sat May 28 13:40:42 PDT 2022,Wed May 25 13:51:41 PDT 2022,,,7,100% (22/22),100% (22/22),100% (22/22),charging,station,Neutral,,
3Y3N5A7N5QY3R4HDYGYP3QAUTOSYMC,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:32 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:32 PDT 2022,,,36PW28KO4AL66IPRRE1SCGI28PKEAB,A2TZAXWOB3JMNV,Approved,Wed May 25 13:41:17 PDT 2022,Wed May 25 13:41:21 PDT 2022,Sat May 28 13:41:21 PDT 2022,Wed May 25 13:51:45 PDT 2022,,,4,100% (56/56),100% (56/56),100% (56/56),loud,noise,Negative,,
3CMV9YRYQDQTQX4TC4W7TQGHGFTJL1,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,33LKR6A5KP9C1DUOLQXU01P0750T1R,A2QFTRIL815VIX,Approved,Wed May 25 13:40:29 PDT 2022,Wed May 25 13:40:37 PDT 2022,Sat May 28 13:40:37 PDT 2022,Wed May 25 13:50:12 PDT 2022,,,8,100% (5/5),100% (5/5),100% (5/5),incredible,Sound,Very Positive,,
3GL25Y685DJERZR3TKCNKC3LRIYMXU,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:14 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:14 PDT 2022,,,3KWTYT087BSN6IN2D4XFH0S0P8KL5Z,A22W35DQBCRDRT,Approved,Wed May 25 13:41:51 PDT 2022,Wed May 25 13:41:59 PDT 2022,Sat May 28 13:41:59 PDT 2022,Wed May 25 13:51:20 PDT 2022,,,8,100% (16/16),100% (16/16),100% (16/16),excellent,quality,Very Positive,,
33EEIIWHLHWD8PK0LYIMD0Q5L8NQVI,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3V26SBZTBO35ILOVZTV4EJAT5GZZZ2,A2E6Z6NDAES26P,Approved,Wed May 25 13:40:24 PDT 2022,Wed May 25 13:40:28 PDT 2022,Sat May 28 13:40:28 PDT 2022,Wed May 25 13:42:51 PDT 2022,,,4,100% (33/33),100% (33/33),100% (33/33),deafening,static,Very Negative,,
3Z3R5YC0QDC148Q22N7D0JY6HLYFTX,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:17 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:17 PDT 2022,,,3B837J3LDZLZFIGQUK7JWNBR9KGSRX,A2E6Z6NDAES26P,Approved,Wed May 25 13:40:14 PDT 2022,Wed May 25 13:40:18 PDT 2022,Sat May 28 13:40:18 PDT 2022,Wed May 25 13:51:34 PDT 2022,,,4,100% (33/33),100% (33/33),100% (33/33),different,models,Neutral,,
3NFWQRSHWO3XZ34WIN8610JHRRQFGO,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:14 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:14 PDT 2022,,,3SNLUL3WOFC4RXDHE55NPCKGOPDLUH,AH3DN1SZFWS70,Approved,Wed May 25 13:40:59 PDT 2022,Wed May 25 13:41:04 PDT 2022,Sat May 28 13:41:04 PDT 2022,Wed May 25 13:51:20 PDT 2022,,,5,100% (26/26),100% (26/26),100% (26/26),not comfortable,coverings,Negative,,
3J9UN9O9KDHGT1F7NBAOV6OTDHJ0JA,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:32 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:32 PDT 2022,,,37FMASSAYNGN5XW5TBRFS600I0CIBJ,AS92V08A13X6Y,Approved,Wed May 25 13:41:49 PDT 2022,Wed May 25 13:41:57 PDT 2022,Sat May 28 13:41:57 PDT 2022,Wed May 25 13:51:45 PDT 2022,,,8,100% (51/51),100% (51/51),100% (51/51),older,one,Very Positive,,
3MJ9GGZYPDVCOIFH8S1PLVEPKS8A2N,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,3I33IC7ZWQREB2DBYU6RAF9DBMUA25,A2E41OHFSYG87D,Approved,Wed May 25 13:41:25 PDT 2022,Wed May 25 13:41:35 PDT 2022,Sat May 28 13:41:35 PDT 2022,Wed May 25 13:51:32 PDT 2022,,,10,100% (9/9),100% (9/9),100% (9/9),comfortable,headphones,Positive,,
3D1UCPY6HQYNQCILFUVG8EDM0I883S,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:14 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:14 PDT 2022,,,33TIN5LC0FZQ74WDZ9ZMNOZYKJ7Y9V,A2J6KSVZHPBMVB,Approved,Wed May 25 13:41:55 PDT 2022,Wed May 25 13:43:31 PDT 2022,Sat May 28 13:43:31 PDT 2022,Wed May 25 13:50:22 PDT 2022,,,96,100% (25/25),100% (25/25),100% (25/25),exactly,Item,Positive,,
31HLTCK4CVKMV0QMI2DAJMM3FLEVGS,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3TMSXRD2XHP4TUYIGV25NLWZBZIW1K,A3DZXOPAS51NAH,Approved,Wed May 25 13:40:34 PDT 2022,Wed May 25 13:40:41 PDT 2022,Sat May 28 13:40:41 PDT 2022,Wed May 25 13:42:30 PDT 2022,,,7,100% (45/45),100% (45/45),100% (45/45),sudden,blast,Neutral,,
3UEBBGULQPDG4L5R2SXN5FK80Z5FUO,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:18 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:18 PDT 2022,,,3DUZQ9U6SXDR8PX734CTXK0UUQUVSU,A2J6KSVZHPBMVB,Approved,Wed May 25 13:42:15 PDT 2022,Wed May 25 13:44:09 PDT 2022,Sat May 28 13:44:09 PDT 2022,Wed May 25 13:51:34 PDT 2022,,,114,100% (25/25),100% (25/25),100% (25/25),Amazing,quality,Positive,,
3LXX8KJXQ6YCQ6UH3KLMWD68FFMO9S,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:32 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:32 PDT 2022,,,3IO1LGZLKKMOAF3XOYYG41KU13W86G,A2JP9IKRHNLRPI,Approved,Wed May 25 13:40:32 PDT 2022,Wed May 25 13:40:39 PDT 2022,Sat May 28 13:40:39 PDT 2022,Wed May 25 13:51:45 PDT 2022,,,7,100% (79/79),100% (79/79),100% (79/79),small,television,Negative,,
372AGES0JEU5OF4VYS846BXVX5XRXN,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:14 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:14 PDT 2022,,,3TS1AR6UQ13GTURPFM9EK71CJIS7FU,A2OZLBV28P7HBC,Approved,Wed May 25 13:42:54 PDT 2022,Wed May 25 13:43:28 PDT 2022,Sat May 28 13:43:28 PDT 2022,Wed May 25 13:49:39 PDT 2022,,,34,100% (18/18),100% (18/18),100% (18/18),added,bonus,Neutral,,
3VW0145YM81DWFMECGXMT3V6GKJJM3,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,3IHR8NYAMIQV1KY0RR7CTPV6UMPP4V,A3F4HFW1BAGQTX,Approved,Wed May 25 13:39:59 PDT 2022,Wed May 25 13:41:48 PDT 2022,Sat May 28 13:41:48 PDT 2022,Wed May 25 13:51:33 PDT 2022,,,109,100% (60/60),100% (60/60),100% (60/60),standby,mode,Positive,,
3CMV9YRYQDQTQX4TC4W7TQGHGFTLJ3,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3OCHAWUVGZ9LOVPUYA49UJ65T7PXKI,A1ZPIPHM272LO8,Approved,Wed May 25 13:41:46 PDT 2022,Wed May 25 13:41:53 PDT 2022,Sat May 28 13:41:53 PDT 2022,Wed May 25 13:50:12 PDT 2022,,,7,100% (10/10),100% (10/10),100% (10/10),static,blast,Neutral,,
35YHTYFL2QSGH0UR7I7S11MRE6EFVD,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:18 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:18 PDT 2022,,,3E1QT0TDF0Y43ZYYQZ7514AZAUR8IA,A2E41OHFSYG87D,Approved,Wed May 25 13:40:48 PDT 2022,Wed May 25 13:41:01 PDT 2022,Sat May 28 13:41:01 PDT 2022,Wed May 25 13:42:09 PDT 2022,,,13,100% (9/9),100% (9/9),100% (9/9),sound,quality,Neutral,,
3GS542CVK5CQIWOZY5PNN76HYKH594,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:03 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:03 PDT 2022,,,3483FV8BEP8DO0188HPFUA7RF3562C,A3U7KCX5530RT4,Approved,Wed May 25 13:42:18 PDT 2022,Wed May 25 13:42:26 PDT 2022,Sat May 28 13:42:26 PDT 2022,Wed May 25 13:51:33 PDT 2022,,,8,100% (13/13),100% (13/13),100% (13/13),massive,bast,,,
3KLL7H3EHNQ0VWLX28VS4MY4ULRVHR,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:29 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:29 PDT 2022,,,3TUI152ZZMCZ9X2W4M3ZVWEDNY21QM,A2OVOWDTK4SW91,Approved,Wed May 25 13:41:09 PDT 2022,Wed May 25 13:41:13 PDT 2022,Sat May 28 13:41:13 PDT 2022,Wed May 25 13:51:41 PDT 2022,,,4,100% (63/63),100% (63/63),100% (63/63),mid,bombs,Neutral,,
3SX4X51T9AYQVP4MVQZMS8HSLX4OA7,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:32 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:32 PDT 2022,,,3S96KQ6I9XT6T8A01JHP13Q9W23TDH,AHLO5LHYGTJF3,Approved,Wed May 25 13:40:29 PDT 2022,Wed May 25 13:40:45 PDT 2022,Sat May 28 13:40:45 PDT 2022,Wed May 25 13:51:45 PDT 2022,,,16,100% (10/10),100% (10/10),100% (10/10),old,pair,Neutral,,
37PGLWGSK3VMBG259MZ62PO2E0ZKIN,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:14 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:14 PDT 2022,,,388U7OUMFIQZE9WELIOZMH58ESY0RJ,A2Z58PTI5RFDKK,Approved,Wed May 25 13:40:43 PDT 2022,Wed May 25 13:40:51 PDT 2022,Sat May 28 13:40:51 PDT 2022,Wed May 25 13:42:14 PDT 2022,,,8,100% (43/43),100% (43/43),100% (43/43),especially,headphones,Positive,,
3A3KKYU7QD6Z2ZMDJFG1ITPEIGSMW1,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:13 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:13 PDT 2022,,,3KB8R4ZV1PW996QA3NRC7UNK3NLBGL,A18V8FRN40LJ4J,Approved,Wed May 25 13:42:21 PDT 2022,Wed May 25 13:42:35 PDT 2022,Sat May 28 13:42:35 PDT 2022,Wed May 25 13:49:55 PDT 2022,,,14,100% (9/9),100% (9/9),100% (9/9),low,volume,Neutral,,
3NCN4N1H2Q6DWE920PZ58U1TD5KNBM,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:18 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:18 PDT 2022,,,3RSDURM96LB720NU7KF8F209BGMYE4,A3TNP6S1WDB458,Approved,Wed May 25 13:40:36 PDT 2022,Wed May 25 13:40:52 PDT 2022,Sat May 28 13:40:52 PDT 2022,Wed May 25 13:51:34 PDT 2022,,,16,100% (1/1),100% (1/1),100% (1/1),audio,source,Neutral,,
